Group,Comparison,SIMPER,OTU,krusk_p.val,fdr_krusk_p.val,Taxonomy,Left.mean.abund,Left.stdev,Right.mean.abund,Right.stdev
Pre,High Fat_Stevia,0.08154157,Otu00006,0.834931318,0.890698847,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.07165183,0.097066583,0.06500118,0.070604239
Pre,High Fat_Stevia,0.071566667,Otu00013,0.834931318,0.890698847,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Anaerotruncus,0.059605048,0.07459827,0.070090647,0.075501788
Pre,High Fat_Stevia,0.06983378,Otu00005,0.500581352,0.711029839,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.0838579,0.063598775,0.073416468,0.077454305
Pre,High Fat_Stevia,0.063774137,Otu00009,0.300987649,0.534406642,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.03122807,0.093684211,0.046869437,0.081290616
Pre,High Fat_Stevia,0.05861755,Otu00011,0.231506926,0.471136902,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.065375134,0.069248093,0.034597513,0.03784323
Pre,High Fat_Stevia,0.049733477,Otu00021,0.612613562,0.772425795,Proteobacteria - Betaproteobacteria - Burkholderiales - Alcaligenaceae - Parasutterella,0.036595394,0.082836971,0.023784073,0.067271516
Pre,Saccharin_Stevia,0.093487058,Otu00005,0.563702862,0.743265161,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.115047414,0.114382312,0.073416468,0.077454305
Pre,Saccharin_Stevia,0.082616354,Otu00001,0.657225676,0.799701172,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Oscillibacter,0.071688555,0.098947094,0.054607467,0.085151057
Pre,Saccharin_Stevia,0.06982466,Otu00006,0.490858491,0.702957839,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.063421943,0.074860586,0.06500118,0.070604239
Pre,Saccharin_Stevia,0.065643972,Otu00013,0.297455214,0.534406642,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.031214506,0.042133095,0.070090647,0.075501788
Pre,Saccharin_Stevia,0.048355057,Otu00008,0.772829993,0.859248682,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.053212368,0.042087144,0.057467765,0.052253643
Pre,Saccharin_Stevia,0.047024052,Otu00021,0.365450544,0.591519951,Firmicutes - Clostridia - Clostridiales - Peptococcaceae - uncultured,0.035115925,0.066184108,0.023784073,0.067271516
Pre,Saccharin_Stevia,0.045579172,Otu00009,0.652443217,0.797737632,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.005700374,0.010543668,0.046869437,0.081290616
Pre,Saccharin_Stevia,0.039378185,Otu00011,0.425069338,0.645956898,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - uncultured,0.045476616,0.040859423,0.034597513,0.03784323
Pre,Male_Female,0.097411218,Otu00006,1.02E-07,5.94E-06,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_9,8.74E-05,0.000201105,0.123384115,0.058564679
Pre,Male_Female,0.087643708,Otu00001,0.11540366,0.291017926,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.049409335,0.101255394,0.098738733,0.112846069
Pre,Male_Female,0.079723019,Otu00013,9.69E-07,4.21E-05,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.102175508,0.048783309,0.001654476,0.007019346
Pre,Male_Female,0.070617543,Otu00005,0.001182097,0.008227392,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.114163574,0.090495769,0.038618812,0.038512438
Pre,Male_Female,0.05853134,Otu00011,9.21E-06,0.000246522,Firmicutes - Erysipelotrichia - Erysipelotrichales - Erysipelotrichaceae - Erysipelotrichaceae_unclassified,0.014435798,0.036121593,0.081423996,0.034688219
Pre,Male_Female,0.055812944,Otu00008,4.46E-06,0.000129479,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Tyzzerella,0.022905064,0.021275359,0.091802236,0.03907852
Pre,Male_Female,0.044770493,Otu00009,0.461154746,0.680007846,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.05397886,0.092478957,0.006200257,0.01107215
Post,Low Fat_High Fat,0.082362465,Otu00002,0.003573757,0.019133344,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.001896913,0.005818513,0.132911325,0.088061366
Post,Low Fat_High Fat,0.062523815,Otu00007,0.034122491,0.112024783,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.101626902,0.103826424,0.015475511,0.023894118
Post,Low Fat_High Fat,0.057558785,Otu00004,0.000231122,0.003172976,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.012194069,0.011568253,0.104364382,0.03034977
Post,Low Fat_High Fat,0.047085639,Otu00023,0.006181081,0.029465976,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.07915109,0.059428936,0.00702001,0.012358564
Post,Low Fat_High Fat,0.04496697,Otu00012,0.000235566,0.003172976,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.003670881,0.00318113,0.075658368,0.024513195
Post,Low Fat_High Fat,0.040266361,Otu00014,7.10E-05,0.001517422,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0,0,0.06445697,0.027301251
Post,Low Fat_High Fat,0.033392675,Otu00001,0.072448014,0.204974868,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.10886258,0.051480248,0.069809321,0.020958514
Post,Low Fat_High Fat,0.032586617,Otu00010,0.000237061,0.003172976,Tenericutes - Mollicutes - Anaeroplasmatales - Anaeroplasmataceae - Anaeroplasma,0.008114419,0.005272128,0.06030337,0.018478357
Post,Low Fat_High Fat,0.024805317,Otu00008,0.000346867,0.003971907,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.03965347,0.050801682,0,0
Post,Low Fat_High Fat,0.023909666,Otu00003,0.007050729,0.032715383,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.033837011,0.019212545,0.06766556,0.026743591
Post,Low Fat_High Fat,0.020624154,Otu00011,0.043888313,0.137280527,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.033021007,0.030355694,0.000467379,0.000488341
Post,Low Fat_High Fat,0.020496184,Otu00006,0.172775416,0.390427564,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.032827599,0.049517006,0.00233516,0.005143558
Post,Low Fat_Saccharin,0.095696176,Otu00002,0.00018941,0.002996115,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.001896913,0.005818513,0.15332186,0.111776718
Post,Low Fat_Saccharin,0.063040226,Otu00007,0.023709076,0.082507586,Firmicutes - Bacilli - Lactobacillales - Streptococcaceae - Lactococcus,0.101626902,0.103826424,0.011926652,0.01800508
Post,Low Fat_Saccharin,0.057425168,Otu00004,0.002747188,0.015275649,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.012194069,0.011568253,0.100423194,0.040870261
Post,Low Fat_Saccharin,0.04767974,Otu00023,0.006560051,0.030849971,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Oscillibacter,0.07915109,0.059428936,0.006283012,0.008023404
Post,Low Fat_Saccharin,0.039805391,Otu00012,0.001079836,0.007828813,Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge,0.003670881,0.00318113,0.066422285,0.037559764
Post,Low Fat_Saccharin,0.037473748,Otu00001,0.713182911,0.821813421,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.10886258,0.051480248,0.098038442,0.057276214
Post,Low Fat_Saccharin,0.035784619,Otu00010,0.000237061,0.003172976,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_9,0.008114419,0.005272128,0.064765424,0.031369421
Post,Low Fat_Saccharin,0.024967718,Otu00008,0.000551404,0.004699849,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.03965347,0.050801682,5.81E-05,0.000174338
Post,Low Fat_Saccharin,0.024826746,Otu00009,0.216595493,0.454067661,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.016448981,0.028648457,0.041614691,0.035236241
Post,Low Fat_Saccharin,0.020832647,Otu00021,0.002000891,0.01243411,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.033032613,0.029808323,5.81E-05,0.000174155
Post,Low Fat_Saccharin,0.020739962,Otu00011,0.044182239,0.137280527,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.033021007,0.030355694,0.000640447,0.000682989
Post,Low Fat_Saccharin,0.020656958,Otu00006,0.172775416,0.390427564,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.032827599,0.049517006,0.000409052,0.00073371
Post,Low Fat_Stevia,0.061092463,Otu00007,0.593190892,0.760265805,Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge,0.101626902,0.103826424,0.033181868,0.028067469
Post,Low Fat_Stevia,0.054399691,Otu00014,9.55E-05,0.001846106,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0,0,0.087062914,0.02802722
Post,Low Fat_Stevia,0.048235024,Otu00023,0.004360842,0.022993528,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.07915109,0.059428936,0.003854555,0.006302975
Post,Low Fat_Stevia,0.047213869,Otu00004,0.000366224,0.003971907,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.012194069,0.011568253,0.087808481,0.029561007
Post,Low Fat_Stevia,0.046258075,Otu00012,0.000371409,0.003971907,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_ge,0.003670881,0.00318113,0.077684787,0.019334441
Post,Low Fat_Stevia,0.04333558,Otu00002,0.000816779,0.006179109,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.001896913,0.005818513,0.070368074,0.068986188
Post,Low Fat_Stevia,0.042849481,Otu00010,0.000376646,0.003971907,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.008114419,0.005272128,0.076680713,0.036788413
Post,Low Fat_Stevia,0.039478851,Otu00001,0.130719764,0.315906095,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Anaerotruncus,0.10886258,0.051480248,0.06617989,0.04713606
Post,Low Fat_Stevia,0.024732917,Otu00008,0.001339872,0.009142658,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.03965347,0.050801682,0.000130719,0.000242044
Post,Low Fat_Stevia,0.02233496,Otu00018,0.019383341,0.069540235,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.001254348,0.00138628,0.036586737,0.064846975
Post,Low Fat_Stevia,0.021214086,Otu00003,0.007685794,0.034735797,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.033837011,0.019212545,0.062873232,0.02752718
Post,Low Fat_Stevia,0.020688948,Otu00021,0.001799791,0.011387769,Proteobacteria - Betaproteobacteria - Burkholderiales - Alcaligenaceae - Parasutterella,0.033032613,0.029808323,0,0
Post,Low Fat_Stevia,0.020636575,Otu00011,0.028446365,0.097359776,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.033021007,0.030355694,0.000394119,0.000543941
Post,High Fat_Saccharin,0.137488466,Otu00002,0.757156352,0.850105345,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Oscillibacter,0.132911325,0.088061366,0.15332186,0.111776718
Post,High Fat_Saccharin,0.060999352,Otu00001,0.200411075,0.435827037,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.069809321,0.020958514,0.098038442,0.057276214
Post,High Fat_Saccharin,0.046667013,Otu00009,0.01846578,0.067643069,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.006997642,0.013375343,0.041614691,0.035236241
Post,High Fat_Saccharin,0.042652508,Otu00004,0.964783978,0.970360764,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.104364382,0.03034977,0.100423194,0.040870261
Post,High Fat_Saccharin,0.041551263,Otu00012,0.565992148,0.743265161,Firmicutes - Clostridia - Clostridiales - Peptococcaceae - uncultured,0.075658368,0.024513195,0.066422285,0.037559764
Post,High Fat_Saccharin,0.040707062,Otu00003,0.046944727,0.143304956,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.06766556,0.026743591,0.041757083,0.021829115
Post,High Fat_Saccharin,0.040497737,Otu00014,0.005410534,0.026519236,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - uncultured,0.06445697,0.027301251,0.031825778,0.010726954
Post,High Fat_Saccharin,0.032481709,Otu00010,0.825282898,0.890698847,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_9,0.06030337,0.018478357,0.064765424,0.031369421
Post,High Fat_Saccharin,0.026979943,Otu00046,0.066524944,0.196192207,Bacteroidetes - Bacteroidia - Bacteroidales - Rikenellaceae - Alistipes,0.022467673,0.034045794,0,0
Post,High Fat_Saccharin,0.026391932,Otu00051,0.343843912,0.564423025,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.003844781,0.008346407,0.020684652,0.046768928
Post,High Fat_Stevia,0.12738599,Otu00002,0.177665829,0.396331465,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.132911325,0.088061366,0.070368074,0.068986188
Post,High Fat_Stevia,0.053567292,Otu00018,0.699785768,0.812702636,Firmicutes - Erysipelotrichia - Erysipelotrichales - Erysipelotrichaceae - Erysipelotrichaceae_unclassified,0.018824317,0.027331033,0.036586737,0.064846975
Post,High Fat_Stevia,0.049941292,Otu00001,0.772694498,0.859248682,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Tyzzerella,0.069809321,0.020958514,0.06617989,0.04713606
Post,High Fat_Stevia,0.044483969,Otu00014,0.101876059,0.26261384,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.06445697,0.027301251,0.087062914,0.02802722
Post,High Fat_Stevia,0.044206897,Otu00004,0.248213079,0.477227356,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.104364382,0.03034977,0.087808481,0.029561007
Post,High Fat_Stevia,0.0436316,Otu00010,0.441418327,0.656468281,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.06030337,0.018478357,0.076680713,0.036788413
Post,High Fat_Stevia,0.038906509,Otu00007,0.071306325,0.204974868,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Acetatifactor,0.015475511,0.023894118,0.033181868,0.028067469
Post,High Fat_Stevia,0.037262461,Otu00003,0.596415416,0.760265805,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.06766556,0.026743591,0.062873232,0.02752718
Post,High Fat_Stevia,0.032135145,Otu00029,0.664812621,0.802239518,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.018904232,0.018304979,0.028160007,0.028686168
Post,Saccharin_Stevia,0.134326538,Otu00002,0.082886624,0.221881117,Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge,0.15332186,0.111776718,0.070368074,0.068986188
Post,Saccharin_Stevia,0.068139973,Otu00001,0.288653831,0.528083109,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - uncultured,0.098038442,0.057276214,0.06617989,0.04713606
Post,Saccharin_Stevia,0.061893044,Otu00014,0.000532006,0.004699849,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnoclostridium,0.031825778,0.010726954,0.087062914,0.02802722
Post,Saccharin_Stevia,0.044216985,Otu00004,0.289838718,0.528083109,Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge,0.100423194,0.040870261,0.087808481,0.029561007
Post,Saccharin_Stevia,0.043239954,Otu00010,0.441418327,0.656468281,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Anaerotruncus,0.064765424,0.031369421,0.076680713,0.036788413
Post,Saccharin_Stevia,0.042881874,Otu00018,0.329621484,0.559552569,Firmicutes - Clostridia - Clostridiales - Clostridiales_unclassified - Clostridiales_unclassified,0.008542922,0.012049442,0.036586737,0.064846975
Post,Saccharin_Stevia,0.039956586,Otu00009,0.085004312,0.224102277,Firmicutes - Erysipelotrichia - Erysipelotrichales - Erysipelotrichaceae - Turicibacter,0.041614691,0.035236241,0.015793859,0.018108464
Post,Saccharin_Stevia,0.036748356,Otu00012,0.289543008,0.528083109,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.066422285,0.037559764,0.077684787,0.019334441
Post,Male_Female,0.091548502,Otu00002,0.269829912,0.513119177,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.062490586,0.076107375,0.112954546,0.110452915
Post,Male_Female,0.053207703,Otu00007,0.392626373,0.61270842,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_6,0.035451111,0.072461584,0.049456857,0.063850747
Post,Male_Female,0.046483867,Otu00004,0.836949778,0.890698847,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.076331662,0.045446837,0.0718626,0.052618433
Post,Male_Female,0.045643825,Otu00001,0.526749518,0.729433053,Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge,0.091009771,0.037701912,0.082806606,0.057597345
Post,Male_Female,0.038294214,Otu00012,0.223101893,0.462139636,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.048343694,0.041054453,0.059262582,0.037964432
Post,Male_Female,0.036217801,Otu00014,0.554098657,0.743165169,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.046306126,0.040132428,0.040529877,0.037561567
Post,Male_Female,0.034847789,Otu00010,0.590652432,0.760265805,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.04969033,0.039379043,0.051432394,0.034371309
Post,Male_Female,0.034529475,Otu00023,0.217979747,0.454233246,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminococcaceae_unclassified,0.023527338,0.049437397,0.028810136,0.042644044
Post,Male_Female,0.025946254,Otu00003,0.342478133,0.564423025,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.044830629,0.019230016,0.05662269,0.032504773
Post,Male_Female,0.023905545,Otu00009,0.683344548,0.808856812,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.022651486,0.02543204,0.017812496,0.030516929
Post,Male_Female,0.023746389,Otu00018,0.130130973,0.315906095,Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge,0.028690886,0.046155052,0.001950365,0.001889473
Post,Male_Female,0.017740458,Otu00029,0.355411258,0.577958495,Firmicutes - Erysipelotrichia - Erysipelotrichales - Erysipelotrichaceae - Erysipelatoclostridium,0.006098229,0.006927823,0.021196861,0.025353816
Post,Male_Female,0.017085083,Otu00008,0.791720519,0.873582524,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnoclostridium,0.005148615,0.014054734,0.016968244,0.04196235
High Fat,Pre-treatment_Post-treatment,0.076156858,Otu00002,0.05750182,0.172505461,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.025995677,0.02185454,0.132911325,0.088061366
High Fat,Pre-treatment_Post-treatment,0.061356674,Otu00001,0.043002876,0.137223567,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.057251324,0.114182811,0.069809321,0.020958514
High Fat,Pre-treatment_Post-treatment,0.049090565,Otu00005,0.001720144,0.01108537,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.0838579,0.063598775,0.008122491,0.00610482
High Fat,Pre-treatment_Post-treatment,0.046879059,Otu00012,0.00032694,0.003971907,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.002512136,0.003393266,0.075658368,0.024513195
High Fat,Pre-treatment_Post-treatment,0.045955231,Otu00006,0.291615165,0.528552486,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.07165183,0.097066583,0.00233516,0.005143558
High Fat,Pre-treatment_Post-treatment,0.041705353,Otu00011,0.156701665,0.373508079,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.065375134,0.069248093,0.000467379,0.000488341
High Fat,Pre-treatment_Post-treatment,0.041306428,Otu00014,0.000133114,0.002316185,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0,0,0.06445697,0.027301251
High Fat,Pre-treatment_Post-treatment,0.038448491,Otu00013,0.963700892,0.970360764,Tenericutes - Mollicutes - Anaeroplasmatales - Anaeroplasmataceae - Anaeroplasma,0.059605048,0.07459827,0.003792858,0.003613456
High Fat,Pre-treatment_Post-treatment,0.034943677,Otu00004,0.002315807,0.013696422,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.051729271,0.015810362,0.104364382,0.03034977
High Fat,Pre-treatment_Post-treatment,0.032509448,Otu00010,0.000346122,0.003971907,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium,0.009592451,0.005527549,0.06030337,0.018478357
High Fat,Pre-treatment_Post-treatment,0.024176773,Otu00015,0.000479365,0.004508621,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.037784131,0.024141009,0,0
High Fat,Male_Female,0.068312217,Otu00002,0.824122747,0.890698847,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.072894275,0.082949181,0.087652534,0.088160224
High Fat,Male_Female,0.068295893,Otu00001,0.23938572,0.477227356,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.034944729,0.037690692,0.099262315,0.105122103
High Fat,Male_Female,0.064408694,Otu00006,0.000404415,0.00413931,Firmicutes - Bacilli - Lactobacillales - Streptococcaceae - Lactococcus,0,0,0.083235364,0.097407065
High Fat,Male_Female,0.04653116,Otu00011,0.007669765,0.034735797,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.013561068,0.042332356,0.057121493,0.068411815
High Fat,Male_Female,0.045518111,Otu00005,0.722282963,0.826823918,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Oscillibacter,0.056248093,0.063615331,0.033167824,0.053020448
High Fat,Male_Female,0.042565651,Otu00013,0.142814491,0.342754779,Firmicutes - Clostridia - Clostridiales - Clostridiales_vadinBB60_group - Clostridiales_vadinBB60_group_ge,0.055274216,0.071552002,0.002229874,0.002894071
High Fat,Male_Female,0.03468404,Otu00012,0.858302279,0.903610004,Firmicutes - Bacilli - Lactobacillales - Lactobacillaceae - Lactobacillus,0.038415771,0.040749422,0.039922102,0.044755263
High Fat,Male_Female,0.030972295,Otu00014,0.849427953,0.898513593,Firmicutes - Clostridia - Clostridiales - Ruminococcaceae - Ruminiclostridium_9,0.033722454,0.038730794,0.030361023,0.039835613
High Fat,Male_Female,0.030899468,Otu00004,0.533964013,0.729433053,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_unclassified,0.081750461,0.03709615,0.073417282,0.036138436
High Fat,Male_Female,0.026611192,Otu00009,0.299747734,0.534406642,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.034192725,0.087665165,0.000263019,0.000743931
High Fat,Male_Female,0.026229524,Otu00008,0.241786242,0.477227356,Firmicutes - Clostridia - Clostridiales - Lachnospiraceae - Lachnospiraceae_NK4A136_group,0.006203764,0.011225167,0.033905787,0.038960501
Low Fat,Pre-treatment_Post-treatment,0.089200009,Otu00001,0.323925591,0.559552569,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.106934657,0.134523338,0.10886258,0.051480248
Low Fat,Pre-treatment_Post-treatment,0.083277584,Otu00007,0.121824924,0.300674281,Verrucomicrobia - Verrucomicrobiae - Verrucomicrobiales - Verrucomicrobiaceae - Akkermansia,0.058235949,0.102558928,0.101626902,0.103826424
Low Fat,Pre-treatment_Post-treatment,0.05825013,Otu00023,0.001523821,0.010123589,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidaceae - Bacteroides,0.006047462,0.017027981,0.07915109,0.059428936
Low Fat,Pre-treatment_Post-treatment,0.049401677,Otu00008,0.06953745,0.203353215,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.079279403,0.053141211,0.03965347,0.050801682
Low Fat,Pre-treatment_Post-treatment,0.04272649,Otu00006,0.579052703,0.751904257,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.048681388,0.064397564,0.032827599,0.049517006
Low Fat,Pre-treatment_Post-treatment,0.037359261,Otu00013,0.07606679,0.21008923,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.049083854,0.054261152,0.004008002,0.011600319
Low Fat,Pre-treatment_Post-treatment,0.034099081,Otu00009,0.480354554,0.696514103,Bacteroidetes - Bacteroidia - Bacteroidales - Bacteroidales_S24-7_group - Bacteroidales_S24-7_group_ge,0.037591262,0.068701063,0.016448981,0.028648457
